"Opportunity ID";"Stage Before Lost";"Created Date";"Interest";"Campus extended";"Country Aggregate";"Stage";"Last Click Channel";"Drop";"Person Account: Gender";"Close Date"
"0065J00000Bmqes";"Student Agreement";"10/10/2022";"WDPT";"RMTEU - Spain";"Spain";"Closed lost";"";"0";"Male";"25/10/2022"
"0065J00000Cd6yG";"";"27/01/2023";"WDPT";"MAD - Spain";"Spain";"Paid Deposit";"Organic Search";"0";"Male";"1/02/2023"
"0065J00000E3w3G";"Technical Interview";"13/03/2023";"UXPT";"RMTEU - Spain";"Spain";"Closed lost";"Organic Search";"0";"Male";"22/03/2023"
"0065J00000CdOYQ";"Personal Interview";"13/02/2023";"DAPT";"BCN - Spain";"Spain";"Closed lost";"Other";"0";"";"14/02/2023"
"0065J000009E6gV";"Technical Interview";"7/01/2022";"UXFT";"BCN - Spain";"Spain";"Closed lost";"Organic Search";"0";"Female";"7/01/2022"
"0065J00000CdEAZ";"Technical Interview";"2/02/2023";"UXFT";"RMTEU - Spain";"Spain";"Closed lost";"Paid Search";"0";"";"19/06/2023"
"0065J00000CACw4";"Technical Interview";"9/07/2022";"DAFT";"BCN - Spain";"Spain";"Closed lost";"Paid Search";"0";"Male";"2/08/2022"
"0065J00000E46ZE";"";"23/03/2023";"DAFT";"BCN - Spain";"Spain";"Paid Deposit";"Direct";"0";"Male";"4/04/2023"
"0065J00000CcyZj";"Personal Interview";"19/01/2023";"DAFT";"BCN - Spain";"Brazil";"Closed lost";"Organic Search";"0";"Female";"23/01/2023"
"0065J00000E3Yus";"Technical Interview";"16/02/2023";"WDFT";"BCN - Spain";"Spain";"Closed lost";"Direct";"0";"Female";"31/03/2023"
"0065J00000BlmMS";"";"27/07/2022";"DAFT";"BCN - Spain";"Spain";"Paid Deposit";"Direct";"0";"Male";"17/08/2022"
"0065J00000BRCjM";"";"21/05/2022";"WDFT";"RMTEU - Spain";"Spain";"Paid Deposit";"";"0";"Male";"1/06/2022"
"0065J00000BQz9v";"";"10/05/2022";"WDFT";"MAD - Spain";"Spain";"Paid Deposit";"";"0";"Male";"25/05/2022"
"0065J00000BHNw8";"";"23/06/2022";"WDPT";"RMTEU - Spain";"Spain";"Paid Deposit";"Paid Search";"0";"Female";"4/08/2022"
"0065J00000CAHyA";"Technical Interview";"14/07/2022";"DAFT";"MAD - Spain";"Spain";"Closed lost";"Paid Search";"0";"Male";"11/08/2022"
"0065J00000CcPIU";"Technical Interview";"14/12/2022";"DAPT";"RMTEU - Spain";"Spain";"Closed lost";"Email";"0";"Male";"21/12/2022"
"0065J00000BmIK0";"Technical Interview";"7/09/2022";"DAFT";"MAD - Spain";"Spain";"Closed lost";"";"0";"Male";"7/11/2022"
"0065J00000CbxQ5";"Technical Interview";"15/11/2022";"DAPT";"RMTEU - Spain";"Spain";"Closed lost";"Paid Search";"0";"Male";"24/01/2023"
"0065J00000AwWwX";"";"14/03/2022";"DAPT";"RMTEU - Spain";"Spain";"Paid Deposit";"";"0";"Male";"21/03/2022"
"0065J00000Awnal";"Student Agreement";"26/03/2022";"WDFT";"RMTEU - Spain";"Spain";"Closed lost";"Email";"0";"Male";"11/04/2022"
"0065J00000Bm2eF";"";"17/08/2022";"UXPT";"BCN - Spain";"Spain";"Paid Deposit";"Email";"0";"Male";"31/08/2022"
"0065J00000BRdbt";"Technical Interview";"15/06/2022";"WDFT";"MAD - Spain";"Spain";"Closed lost";"Organic Search";"0";"Male";"11/08/2022"
"0065J00000CA4x9";"Technical Interview";"1/07/2022";"DAFT";"MAD - Spain";"Spain";"Closed lost";"Paid Search";"0";"Male";"7/09/2022"
"0065J00000Cd3bL";"Personal Interview";"24/01/2023";"DAPT";"BCN - Spain";"Spain";"Closed lost";"Social";"0";"";"6/04/2023"
"0065J00000AwhvO";"";"22/03/2022";"DAPT";"BCN - Spain";"Spain";"Paid Deposit";"Direct";"0";"Female";"25/03/2022"
"0065J000009EKFI";"";"18/01/2022";"DAPT";"BCN - Spain";"Spain";"Paid Deposit";"";"0";"Male";"10/02/2022"
"0065J00000BRQBL";"Re-applied";"3/06/2022";"UXPT";"MAD - Spain";"Spain";"Closed lost";"Paid Search";"0";"Male";"23/06/2022"
"0065J00000Bmj2f";"";"30/09/2022";"UXFT";"MAD - Spain";"Spain";"Paid Deposit";"Organic Search";"0";"Male";"5/10/2022"
"0065J00000BmqSr";"Student Agreement";"10/10/2022";"DAPT";"MAD - Spain";"Spain";"Closed lost";"";"0";"Male";"25/10/2022"
"0065J00000AweNa";"";"18/03/2022";"DAPT";"MAD - Spain";"Spain";"Paid Deposit";"Direct";"0";"Male";"20/04/2022"
"0065J00000BmxCv";"Technical Interview";"17/10/2022";"WDFT";"BCN - Spain";"Spain";"Closed lost";"Paid Search";"0";"Female";"15/11/2022"
"0065J00000Cc6Fv";"Technical Interview";"23/11/2022";"WDFT";"RMTEU - Spain";"Spain";"Closed lost";"";"0";"Female";"24/01/2023"
"0065J00000E3WF9";"Technical Interview";"14/02/2023";"WDFT";"RMTEU - Spain";"Spain";"Closed lost";"Organic Search";"0";"";"31/03/2023"
"0065J00000DOvTQ";"Technical Interview";"17/05/2023";"WDFT";"MAD - Spain";"Spain";"Closed lost";"";"0";"";"21/06/2023"
"0065J00000CA2sM";"Personal Interview";"30/06/2022";"WDFT";"BCN - Spain";"Spain";"Closed lost";"Paid Search";"0";"";"22/09/2022"
"0065J00000CA8z4";"Student Agreement";"5/07/2022";"UXFT";"MAD - Spain";"Spain";"Closed lost";"Direct";"0";"Male";"2/08/2022"
"0065J00000DPtwj";"";"19/06/2023";"WDFT";"RMTEU - Spain";"Spain";"Paid Deposit";"Direct";"0";"Male";"23/06/2023"
"0065J000009E3Hw";"Personal Interview";"4/01/2022";"WDFT";"BCN - Spain";"Spain";"Closed lost";"Referral";"0";"Male";"24/01/2022"
"0065J00000BluCR";"";"5/08/2022";"DAFT";"RMTEU - Spain";"Spain";"Paid Deposit";"Paid Search";"0";"Male";"16/08/2022"
"0065J00000E49sx";"";"27/03/2023";"DAFT";"MAD - Spain";"Spain";"Paid Deposit";"Email";"0";"Male";"31/03/2023"
"0065J00000CA9qD";"";"6/07/2022";"WDFT";"MAD - Spain";"Spain";"ISA won on account";"Paid Search";"0";"Male";"27/07/2022"
"0065J00000DOfKD";"Technical Interview";"25/04/2023";"DAPT";"BCN - Spain";"Spain";"Closed lost";"";"0";"Female";"12/05/2023"
"0065J00000Cd6qv";"Re-applied";"27/01/2023";"DAFT";"MAD - Spain";"Spain";"Closed lost";"";"0";"Female";"1/02/2023"
"0065J000009DQ7h";"";"29/11/2021";"DAFT";"BCN - Spain";"Spain";"Paid Deposit";"Paid Search";"0";"Male";"2/03/2022"
"0065J00000CcJCk";"";"7/12/2022";"WDFT";"RMTEU - Spain";"Spain";"Paid Deposit";"";"0";"Female";"13/12/2022"
"0065J00000CABE6";"Technical Interview";"7/07/2022";"WDPT";"RMTEU - Spain";"Spain";"Closed lost";"Referral";"0";"Female";"16/08/2022"
"0065J00000DOuoc";"Personal Interview";"16/05/2023";"WDPT";"RMTEU - Spain";"Spain";"Closed lost";"Organic Search";"0";"";"18/05/2023"
"0065J00000BmxSA";"";"18/10/2022";"WDFT";"BCN - Spain";"Spain";"Paid Deposit";"Email";"0";"Male";"31/10/2022"
"0065J000009FDJE";"Personal Interview";"23/02/2022";"DAPT";"RMTEU - Spain";"Spain";"Closed lost";"Paid Search";"0";"";"3/03/2022"
"0065J00000AwsQ3";"Technical Interview";"31/03/2022";"WDPT";"RMTEU - Spain";"Spain";"Closed lost";"Organic Search";"0";"Male";"20/04/2022"
"0065J00000CA9vm";"Personal Interview";"6/07/2022";"DAPT";"MAD - Spain";"Spain";"Closed lost";"Paid Search";"0";"Male";"1/08/2022"
"0065J00000DOmxb";"Student Agreement";"5/05/2023";"CYFT";"RMTEU - Spain";"Spain";"Closed lost";"Direct";"0";"Male";"16/05/2023"
"0065J00000BmEQc";"";"2/09/2022";"DAFT";"MAD - Spain";"Spain";"Paid Deposit";"";"0";"Male";"21/09/2022"
"0065J00000CbTqv";"Student Agreement";"24/10/2022";"WDFT";"BCN - Spain";"Spain";"Closed lost";"";"0";"Male";"14/11/2022"
"0065J00000Bm2HG";"Technical Interview";"17/08/2022";"DAPT";"RMTEU - Spain";"Spain";"Closed lost";"Direct";"0";"Male";"6/09/2022"
"0065J00000Ax7Wb";"Personal Interview";"13/04/2022";"WDPT";"MAD - Spain";"Spain";"Closed lost";"";"0";"Male";"5/05/2022"
"0065J00000E3uPP";"Technical Interview";"10/03/2023";"UXFT";"MAD - Spain";"Spain";"Closed lost";"Other";"0";"Female";"17/03/2023"
"0065J00000E3oEG";"Technical Interview";"3/03/2023";"WDPT";"RMTEU - Spain";"Spain";"Closed lost";"Other";"0";"Female";"9/03/2023"
"0065J00000Bmf06";"";"26/09/2022";"UXFT";"MAD - Spain";"Spain";"Paid Deposit";"Direct";"1";"Male";"27/09/2022"
"0065J00000DOhUF";"Technical Interview";"27/04/2023";"WDPT";"RMTEU - Spain";"Spain";"Closed lost";"Paid Search";"0";"Male";"8/05/2023"
"0065J00000BmAvd";"";"29/08/2022";"UXPT";"BCN - Spain";"Spain";"Paid Deposit";"";"0";"Female";"19/09/2022"
"0065J00000BlxQ4";"Technical Interview";"10/08/2022";"DAPT";"BCN - Spain";"Spain";"Closed lost";"Email";"0";"Male";"7/09/2022"
"0065J00000DPjpE";"";"7/06/2023";"WDFT";"RMTEU - Spain";"Spain";"Paid Deposit";"Paid Search";"0";"Female";"12/06/2023"
"0065J00000AxGq5";"Technical Interview";"23/04/2022";"WDPT";"RMTEU - Spain";"Spain";"Closed lost";"Email";"0";"Male";"26/05/2022"
"0065J00000E408A";"Technical Interview";"16/03/2023";"WDFT";"RMTEU - Spain";"Spain";"Closed lost";"Organic Search";"0";"Male";"28/03/2023"
"0065J00000BRDfH";"";"23/05/2022";"DAFT";"BCN - Spain";"Spain";"Paid Deposit";"";"0";"Male";"20/06/2022"
"0065J00000CcPDo";"Student Agreement";"14/12/2022";"WDPT";"RMTEU - Spain";"Spain";"Closed lost";"";"0";"";"24/01/2023"
"0065J00000BlkqV";"Technical Interview";"26/07/2022";"WDFT";"BCN - Spain";"Spain";"Closed lost";"";"0";"Male";"4/08/2022"
"0065J00000Blk0K";"Student Agreement";"25/07/2022";"WDFT";"MAD - Spain";"Spain";"Closed lost";"";"0";"Male";"16/08/2022"
"0065J00000AwYrt";"Re-applied";"15/03/2022";"UXPT";"RMTEU - Spain";"Spain";"Closed lost";"";"0";"Male";"25/03/2022"
"0065J00000CbyOU";"";"16/11/2022";"UXFT";"MAD - Spain";"Spain";"Paid Deposit";"";"0";"Female";"18/11/2022"
"0065J00000DOYX5";"Technical Interview";"18/04/2023";"UXFT";"MAD - Spain";"Spain";"Closed lost";"Email";"0";"Female";"26/04/2023"
"0065J00000BmqPd";"Technical Interview";"10/10/2022";"UXPT";"MAD - Spain";"Spain";"Closed lost";"Organic Search";"0";"Male";"13/10/2022"
"0065J00000DOwRk";"Technical Interview";"19/05/2023";"WDPT";"RMTEU - Spain";"Spain";"Closed lost";"Direct";"0";"Male";"29/05/2023"
"0065J00000BRD6k";"Personal Interview";"22/05/2022";"DAPT";"RMTEU - Spain";"Spain";"Closed lost";"Organic Search";"0";"";"1/08/2022"
"0065J00000CbsWc";"Personal Interview";"11/11/2022";"UXPT";"MAD - Spain";"Spain";"Closed lost";"Organic Search";"0";"Female";"11/11/2022"
"0065J00000AxNDE";"Student Agreement";"28/04/2022";"UXFT";"MAD - Spain";"";"Closed lost";"";"0";"Female";"23/05/2022"
"0065J00000E3wEi";"";"13/03/2023";"UXPT";"BCN - Spain";"Spain";"Paid Deposit";"Direct";"0";"Female";"17/03/2023"
"0065J00000Cczun";"";"20/01/2023";"DAPT";"RMTEU - Spain";"Spain";"Paid Deposit";"Paid Search";"0";"Male";"23/01/2023"
"0065J000009F4ic";"Technical Interview";"17/02/2022";"CYFT";"MAD - Spain";"Spain";"Closed lost";"Direct";"0";"Male";"14/03/2022"
"0065J00000Cbxlw";"";"15/11/2022";"DAFT";"MAD - Spain";"Spain";"Paid Deposit";"Direct";"0";"Male";"12/12/2022"
"0065J00000E3yFi";"";"15/03/2023";"WDFT";"BCN - Spain";"Spain";"Paid Deposit";"Organic Search";"0";"Male";"17/03/2023"
"0065J00000CcXMN";"Technical Interview";"27/12/2022";"WDFT";"BCN - Spain";"Spain";"Closed lost";"Paid Search";"0";"Female";"9/01/2023"
"0065J00000Bmovh";"";"7/10/2022";"WDFT";"MAD - Spain";"Spain";"Paid Deposit";"Paid Search";"0";"Male";"7/10/2022"
"0065J00000DOmQD";"Student Agreement";"4/05/2023";"UXFT";"BCN - Spain";"Spain";"Closed lost";"Paid Search";"0";"Male";"21/06/2023"
"0065J00000Cd6nw";"Student Agreement";"27/01/2023";"WDFT";"MAD - Spain";"Canada";"Closed lost";"Email";"0";"Male";"13/02/2023"
"0065J00000AxJe1";"";"26/04/2022";"WDFT";"BCN - Spain";"Spain";"Paid Deposit";"Paid Search";"0";"Male";"5/05/2022"
"0065J00000BtPrd";"Personal Interview";"22/06/2022";"DAPT";"MAD - Spain";"Spain";"Closed lost";"Paid Search";"0";"";"1/08/2022"
"0065J000009E50O";"";"6/01/2022";"UXFT";"MAD - Spain";"Spain";"Paid Deposit";"Organic Search";"0";"Female";"19/01/2022"
"0065J00000CcXo2";"Technical Interview";"28/12/2022";"WDPT";"BCN - Spain";"Spain";"Closed lost";"Direct";"0";"Female";"13/01/2023"
"0065J00000E3cTr";"Technical Interview";"21/02/2023";"WDPT";"BCN - Spain";"Spain";"Closed lost";"Direct";"0";"Female";"9/03/2023"
"0065J00000Bm5SR";"";"22/08/2022";"UXFT";"RMTEU - Spain";"Spain";"ISA won on account";"Direct";"0";"Female";"1/09/2022"
"0065J00000E3lCn";"Technical Interview";"1/03/2023";"CYPT";"RMTEU - Spain";"Spain";"Closed lost";"Paid Search";"0";"Male";"7/03/2023"
"0065J00000CdJsQ";"Technical Interview";"8/02/2023";"UXPT";"RMTEU - Spain";"Spain";"Closed lost";"Organic Search";"0";"";"23/03/2023"
"0065J00000E4Bdv";"Student Agreement";"29/03/2023";"DAFT";"RMTEU - Spain";"Spain";"Closed lost";"Organic Search";"0";"Female";"11/04/2023"
"0065J00000BRYBj";"";"10/06/2022";"UXFT";"BCN - Spain";"Austria";"Paid Deposit";"Organic Search";"0";"Female";"14/06/2022"
"0065J00000E40MT";"";"16/03/2023";"UXFT";"MAD - Spain";"Spain";"ISA won on account";"Organic Search";"0";"Male";"5/06/2023"
"0065J000009Ekrb";"";"5/02/2022";"DAFT";"BCN - Spain";"Spain";"Paid Deposit";"";"0";"Male";"28/02/2022"
"0065J00000DPfxO";"";"1/06/2023";"WDFT";"MAD - Spain";"Spain";"Paid Deposit";"Direct";"0";"Male";"12/06/2023"
"0065J00000BmFpJ";"Technical Interview";"5/09/2022";"UXPT";"RMTEU - Spain";"Spain";"Closed lost";"Organic Search";"0";"Male";"14/09/2022"
"0065J000009E6yy";"";"7/01/2022";"CYFT";"RMTEU - Spain";"Spain";"Paid Deposit";"Referral";"0";"Male";"15/01/2022"
"0065J00000BRj5t";"Personal Interview";"20/06/2022";"DAFT";"BCN - Spain";"Spain";"Closed lost";"Organic Search";"0";"";"23/06/2022"
"0065J00000CbVup";"Technical Interview";"26/10/2022";"WDPT";"MAD - Spain";"Spain";"Closed lost";"Email";"0";"Male";"16/11/2022"
"0065J00000DPuq7";"Technical Interview";"20/06/2023";"WDFT";"RMTEU - Spain";"Spain";"Closed lost";"Paid Search";"0";"Male";"30/06/2023"
"0065J00000DPfnO";"Student Agreement";"1/06/2023";"WDFT";"RMTEU - Spain";"Spain";"Closed lost";"";"0";"Male";"12/06/2023"
"0065J00000CcvqS";"Re-applied";"18/01/2023";"UXPT";"BCN - Spain";"Spain";"Closed lost";"Direct";"0";"";"25/01/2023"
"0065J00000CcLJi";"Personal Interview";"9/12/2022";"DAPT";"RMTEU - Spain";"Spain";"Closed lost";"Email";"0";"Female";"9/12/2022"
"0065J00000CbtR9";"Technical Interview";"13/11/2022";"DAFT";"BCN - Spain";"Spain";"Closed lost";"Organic Search";"0";"";"22/11/2022"
"0065J00000E4E2O";"Student Agreement";"31/03/2023";"WDFT";"RMTEU - Spain";"Spain";"Closed lost";"Email";"0";"Female";"25/05/2023"
"0065J00000BQwue";"";"9/05/2022";"DAFT";"RMTEU - Spain";"Spain";"Paid Deposit";"";"0";"Male";"18/05/2022"
"0065J00000Cbw7W";"Student Agreement";"14/11/2022";"DAFT";"BCN - Spain";"Spain";"Closed lost";"Organic Search";"0";"Female";"21/12/2022"
"0065J000009E32h";"";"4/01/2022";"WDFT";"MAD - Spain";"Spain";"ISA won on account";"";"0";"Female";"17/02/2022"
"0065J00000BRTDV";"";"7/06/2022";"DAFT";"MAD - Spain";"Spain";"Paid Deposit";"Direct";"0";"Female";"17/06/2022"
"0065J00000Awsvu";"Personal Interview";"31/03/2022";"WDFT";"RMTEU - Spain";"Spain";"Closed lost";"Social";"0";"Male";"15/06/2022"
"0065J00000Ccam5";"Student Agreement";"3/01/2023";"UXFT";"MAD - Spain";"Spain";"Closed lost";"Paid Search";"0";"Male";"27/01/2023"
"0065J000009DKYq";"";"24/11/2021";"WDFT";"BCN - Spain";"Spain";"Paid Deposit";"Paid Search";"0";"Male";"9/02/2022"
"0065J00000CcJIT";"Personal Interview";"7/12/2022";"UXPT";"RMTEU - Spain";"Spain";"Closed lost";"Social";"0";"Female";"7/12/2022"
"0065J00000Cc9RQ";"";"28/11/2022";"WDPT";"RMTEU - Spain";"Spain";"Paid Deposit";"Paid Search";"1";"Male";"1/12/2022"
"0065J00000E3uf9";"Technical Interview";"10/03/2023";"DAFT";"MAD - Spain";"Spain";"Closed lost";"Direct";"0";"Male";"23/03/2023"
"0065J00000E3Xp3";"Student Agreement";"15/02/2023";"WDFT";"RMTEU - Spain";"Spain";"Closed lost";"Referral";"0";"";"23/03/2023"
"0065J000009FGb2";"Personal Interview";"25/02/2022";"CYPT";"RMTEU - Spain";"Spain";"Closed lost";"Organic Search";"0";"";"27/03/2022"
"0065J00000Cc78M";"Personal Interview";"24/11/2022";"DAPT";"RMTEU - Spain";"Spain";"Closed lost";"Paid Search";"0";"Female";"24/11/2022"
"0065J00000AxGKC";"Technical Interview";"22/04/2022";"UXPT";"RMTEU - Spain";"Spain";"Closed lost";"Direct";"0";"Female";"15/06/2022"
"0065J00000CAGsp";"";"13/07/2022";"DAFT";"RMTEU - Spain";"Spain";"Paid Deposit";"Organic Search";"0";"Male";"21/07/2022"
"0065J00000E4AzW";"Personal Interview";"28/03/2023";"WDFT";"MAD - Spain";"Spain";"Closed lost";"Organic Search";"0";"Male";"30/03/2023"
"0065J00000BR2VL";"Technical Interview";"12/05/2022";"WDPT";"MAD - Spain";"Spain";"Closed lost";"";"0";"";"11/06/2022"
"0065J00000E44ol";"Re-applied";"21/03/2023";"WDFT";"RMTEU - Spain";"Spain";"Closed lost";"Organic Search";"0";"Female";"23/03/2023"
"0065J00000E4DRm";"Technical Interview";"30/03/2023";"WDPT";"RMTEU - Spain";"Spain";"Closed lost";"";"0";"Male";"4/04/2023"
"0065J00000CcGFS";"Technical Interview";"5/12/2022";"WDFT";"RMTEU - Spain";"Spain";"Closed lost";"Paid Search";"0";"Male";"26/01/2023"
"0065J00000AxEGI";"Technical Interview";"21/04/2022";"UXPT";"MAD - Spain";"Mexico";"Closed lost";"Organic Search";"0";"Female";"20/05/2022"
"0065J00000CdKwY";"";"9/02/2023";"UXFT";"MAD - Spain";"Spain";"Paid Deposit";"";"0";"Male";"1/03/2023"
"0065J00000BmrbB";"Technical Interview";"11/10/2022";"WDPT";"RMTEU - Spain";"Spain";"Closed lost";"";"0";"Male";"2/11/2022"
"0065J00000CcXpF";"Technical Interview";"28/12/2022";"WDPT";"BCN - Spain";"Spain";"Closed lost";"Referral";"0";"Female";"5/01/2023"
"0065J00000DOpEj";"Technical Interview";"9/05/2023";"DAFT";"MAD - Spain";"Spain";"Closed lost";"Paid Search";"0";"Male";"5/06/2023"
"0065J00000CdOEf";"";"13/02/2023";"WDFT";"BCN - Spain";"Spain";"Paid Deposit";"Organic Search";"0";"Female";"17/02/2023"
"0065J00000DPnEO";"Technical Interview";"12/06/2023";"WDFT";"RMTEU - Spain";"Spain";"Closed lost";"Paid Search";"0";"Male";"30/06/2023"
"0065J00000BREXP";"Personal Interview";"23/05/2022";"WDPT";"RMTEU - Spain";"Spain";"Closed lost";"";"0";"";"19/07/2022"
"0065J00000BRAi7";"Technical Interview";"19/05/2022";"UXPT";"MAD - Spain";"Spain";"Closed lost";"";"0";"Female";"13/06/2022"
"0065J00000BmgJT";"";"27/09/2022";"WDFT";"MAD - Spain";"Spain";"Paid Deposit";"Organic Search";"0";"Male";"28/09/2022"
"0065J00000BloOg";"Student Agreement";"29/07/2022";"WDPT";"BCN - Spain";"Japan";"Closed lost";"Email";"0";"Male";"22/09/2022"
"0065J00000BRhjm";"Personal Interview";"19/06/2022";"UXFT";"BCN - Spain";"Poland";"Closed lost";"Paid Search";"0";"";"24/06/2022"
"0065J00000Cct8A";"Technical Interview";"17/01/2023";"WDFT";"BCN - Spain";"Spain";"Closed lost";"Direct";"0";"";"31/01/2023"
"0065J000009EBLd";"";"12/01/2022";"WDPT";"MAD - Spain";"Spain";"ISA won on account";"";"0";"Female";"12/01/2022"
"0065J00000CA7dH";"";"4/07/2022";"WDFT";"MAD - Spain";"Spain";"Paid Deposit";"Paid Search";"0";"Male";"29/08/2022"
"0065J00000AxEyU";"Technical Interview";"21/04/2022";"DAPT";"RMTEU - Spain";"Spain";"Closed lost";"Organic Search";"0";"Male";"4/05/2022"
"0065J00000E4Cnm";"Technical Interview";"30/03/2023";"WDFT";"MAD - Spain";"Spain";"Closed lost";"Other";"0";"";"11/04/2023"
"0065J00000DORDV";"";"10/04/2023";"UXFT";"BCN - Spain";"Spain";"Paid Deposit";"Organic Search";"0";"Male";"14/04/2023"
"0065J00000CAI8o";"Technical Interview";"14/07/2022";"UXFT";"BCN - Spain";"Spain";"Closed lost";"Paid Search";"0";"Female";"25/08/2022"
"0065J00000DPJYo";"";"23/05/2023";"WDFT";"RMTEU - Spain";"Spain";"Paid Deposit";"Direct";"1";"Male";"31/05/2023"
"0065J000009Ehkc";"";"3/02/2022";"WDFT";"MAD - Spain";"Spain";"Paid Deposit";"Organic Search";"0";"Prefer not to disclose";"18/02/2022"
"0065J00000BmhAI";"Student Agreement";"28/09/2022";"WDFT";"MAD - Spain";"Spain";"Closed lost";"";"0";"Male";"29/09/2022"
"0065J00000CcVuD";"";"23/12/2022";"UXPT";"BCN - Spain";"Spain";"Paid Deposit";"Organic Search";"0";"Female";"12/01/2023"
"0065J00000E3WF5";"Personal Interview";"14/02/2023";"CYFT";"RMTEU - Spain";"Spain";"Closed lost";"Paid Search";"0";"Male";"14/02/2023"
"0065J00000E46wI";"Re-applied";"23/03/2023";"WDFT";"RMTEU - Spain";"Spain";"Closed lost";"Paid Search";"0";"";"4/04/2023"
"0065J00000E3r2c";"";"7/03/2023";"DAPT";"BCN - Spain";"Uruguay";"Paid Deposit";"Organic Search";"0";"Male";"13/03/2023"
"0065J00000CctBc";"Student Agreement";"17/01/2023";"UXFT";"BCN - Spain";"Spain";"Closed lost";"Direct";"0";"Female";"26/01/2023"
"0065J00000DPK6g";"Personal Interview";"24/05/2023";"WDPT";"RMTEU - Spain";"Spain";"Closed lost";"Paid Search";"0";"";"29/05/2023"
"0065J00000CbxfZ";"Student Agreement";"15/11/2022";"WDPT";"RMTEU - Spain";"Spain";"Closed lost";"Paid Search";"0";"Male";"15/01/2023"
"0065J00000BlwlV";"";"9/08/2022";"UXFT";"BCN - Spain";"Spain";"Paid Deposit";"Paid Search";"0";"Female";"16/08/2022"
"0065J00000Ccgha";"Personal Interview";"9/01/2023";"DAFT";"BCN - Spain";"Spain";"Closed lost";"Organic Search";"0";"";"9/01/2023"
"0065J00000CAAso";"";"7/07/2022";"DAPT";"MAD - Spain";"Spain";"Paid Deposit";"Organic Search";"0";"";"19/07/2022"
"0065J000009E2EM";"Technical Interview";"3/01/2022";"UXPT";"BCN - Spain";"Spain";"Closed lost";"Paid Search";"0";"Female";"14/03/2022"
"0065J00000Cbywc";"Technical Interview";"16/11/2022";"UXFT";"BCN - Spain";"Spain";"Closed lost";"Paid Search";"0";"Female";"6/12/2022"
"0065J00000BlxJr";"";"10/08/2022";"CYFT";"RMTEU - Spain";"Spain";"Paid Deposit";"Organic Search";"0";"Male";"10/08/2022"
"0065J00000DOtZl";"Student Agreement";"15/05/2023";"WDFT";"RMTEU - Spain";"Spain";"Closed lost";"Paid Search";"0";"Male";"30/05/2023"
"0065J00000BHU6o";"Technical Interview";"29/06/2022";"WDFT";"MAD - Spain";"Spain";"Closed lost";"Organic Search";"0";"Male";"26/07/2022"
"0065J00000Blksv";"Technical Interview";"26/07/2022";"WDFT";"MAD - Spain";"Spain";"Closed lost";"";"0";"Female";"5/08/2022"
"0065J00000Ax1uG";"Technical Interview";"8/04/2022";"WDFT";"RMTEU - Spain";"Spain";"Closed lost";"";"0";"Male";"8/05/2022"
"0065J00000Bm4IB";"Student Agreement";"19/08/2022";"DAPT";"MAD - Spain";"Spain";"Closed lost";"Paid Search";"0";"Female";"7/09/2022"
"0065J00000Ccrl4";"Personal Interview";"16/01/2023";"DAFT";"RMTEU - Spain";"Spain";"Closed lost";"Paid Search";"0";"";"17/01/2023"
"0065J000009EMyX";"Personal Interview";"19/01/2022";"DAFT";"BCN - Spain";"Spain";"Closed lost";"Organic Search";"0";"Female";"28/01/2022"
"0065J00000BmDPJ";"";"1/09/2022";"WDPT";"MAD - Spain";"Spain";"Paid Deposit";"Organic Search";"0";"Male";"7/09/2022"
"0065J00000BmgK2";"";"27/09/2022";"WDPT";"RMTEU - Spain";"Spain";"ISA won on account";"Paid Search";"0";"Female";"31/10/2022"
"0065J00000BtQYX";"Personal Interview";"22/06/2022";"WDFT";"RMTEU - Spain";"Spain";"Closed lost";"Organic Search";"0";"";"1/08/2022"
"0065J00000E3dZC";"";"22/02/2023";"WDPT";"MAD - Spain";"Spain";"Paid Deposit";"Organic Search";"0";"Male";"24/02/2023"
"0065J000009EfDs";"Technical Interview";"1/02/2022";"WDFT";"RMTEU - Spain";"Spain";"Closed lost";"Other";"0";"Female";"3/03/2022"
"0065J00000BmFsI";"Technical Interview";"5/09/2022";"WDFT";"MAD - Spain";"Spain";"Closed lost";"";"0";"Male";"19/09/2022"
"0065J00000E4FrN";"Technical Interview";"3/04/2023";"WDPT";"RMTEU - Spain";"Spain";"Closed lost";"Paid Search";"0";"Female";"25/04/2023"
"0065J00000BmY5a";"";"19/09/2022";"DAFT";"MAD - Spain";"Spain";"Paid Deposit";"";"0";"Male";"13/10/2022"
"0065J00000E3jbg";"Student Agreement";"28/02/2023";"WDFT";"BCN - Spain";"Spain";"Closed lost";"Organic Search";"0";"Male";"27/03/2023"
"0065J00000E3o6M";"Technical Interview";"3/03/2023";"CYPT";"RMTEU - Spain";"Spain";"Closed lost";"Paid Search";"0";"Female";"28/03/2023"
"0065J00000Cc0m9";"";"17/11/2022";"DAFT";"BCN - Spain";"Spain";"Paid Deposit";"";"0";"Male";"28/11/2022"
"0065J00000AwgKR";"Personal Interview";"21/03/2022";"UXFT";"BCN - Spain";"Spain";"Closed lost";"";"0";"";"6/04/2022"
"0065J00000BmP0H";"Technical Interview";"14/09/2022";"DAPT";"RMTEU - Spain";"Spain";"Closed lost";"Paid Search";"0";"Female";"22/09/2022"
